dtidx,id,px
7143,sec_3,2.9298
7144,sec_3,2.9573
7145,sec_3,2.9323
7146,sec_3,2.9398
7147,sec_3,2.9699
7148,sec_3,3.0379
7149,sec_3,3.0607
7150,sec_3,3.0633
7151,sec_3,3.0104
7152,sec_3,3.013
7153,sec_3,3.013
7154,sec_3,2.945
7155,sec_3,2.9325
7156,sec_3,2.8849
12601,sec_3,2.8849
7157,sec_3,2.7147
7158,sec_3,2.8008
7159,sec_3,2.8057
7160,sec_3,2.8576
7161,sec_3,2.8998
7162,sec_3,2.8774
7163,sec_3,2.9223
7164,sec_3,2.8724
7165,sec_3,2.8973
7166,sec_3,2.9023
7167,sec_3,2.9123
7168,sec_3,2.9273
7169,sec_3,2.8998
7170,sec_3,2.8873
7171,sec_3,2.8798
7172,sec_3,2.8574
7173,sec_3,2.8973
7174,sec_3,2.8548
7175,sec_3,2.8523
7176,sec_3,2.8398
7177,sec_3,2.8348
7178,sec_3,2.7824
7179,sec_3,2.7973
7180,sec_3,2.8218
7181,sec_3,2.8343
7182,sec_3,2.7921
12601,sec_3,2.7921
7183,sec_3,2.797
7184,sec_3,2.7896
7185,sec_3,2.8245
7186,sec_3,2.817
7187,sec_3,2.8195
7188,sec_3,2.8145
7189,sec_3,2.7946
7190,sec_3,2.8246
7191,sec_3,2.8296
7192,sec_3,2.8346
7193,sec_3,2.8022
7194,sec_3,2.8473
7195,sec_3,2.9076
7196,sec_3,2.9051
7197,sec_3,2.9354
7198,sec_3,2.938
7199,sec_3,2.9172
7200,sec_3,2.9322
7201,sec_3,2.9247
7202,sec_3,2.9621
7203,sec_3,2.9397
7204,sec_3,2.8998
7205,sec_3,2.8849
7206,sec_3,2.9198
7207,sec_3,2.9123
7208,sec_3,2.8799
7209,sec_3,2.8227
7210,sec_3,2.8251
7211,sec_3,2.8425
7212,sec_3,2.8052
7213,sec_3,2.8126
7214,sec_3,2.8076
7215,sec_3,2.7629
7216,sec_3,2.7752
7217,sec_3,2.7652
7218,sec_3,2.7801
7219,sec_3,2.7675
7220,sec_3,2.8023
7221,sec_3,2.8372
7222,sec_3,2.8447
7223,sec_3,2.8143
7224,sec_3,2.8094
12601,sec_3,2.8094
7225,sec_3,2.8493
7226,sec_3,2.8468
7227,sec_3,2.8169
7228,sec_3,2.8919
7229,sec_3,2.8844
7230,sec_3,2.9346
7231,sec_3,2.9221
7232,sec_3,2.9297
7233,sec_3,2.9626
7234,sec_3,2.9501
7235,sec_3,3.0159
7236,sec_3,3.021
7237,sec_3,3.0237
7238,sec_3,3.0239
7239,sec_3,3.0444
7240,sec_3,3.0572
7241,sec_3,3.0064
7242,sec_3,3.0116
7243,sec_3,3.0199
7244,sec_3,3.0349
7245,sec_3,3.0199
7246,sec_3,3.1303
7247,sec_3,3.1329
7248,sec_3,3.1734
7249,sec_3,3.1734
7250,sec_3,3.1482
7251,sec_3,3.0978
7252,sec_3,3.0928
7253,sec_3,3.1054
7254,sec_3,3.1004
7255,sec_3,3.1106
7256,sec_3,3.1485
7257,sec_3,3.1182
7258,sec_3,3.1335
7259,sec_3,3.1361
7260,sec_3,3.0981
7261,sec_3,3.0275
7262,sec_3,3.0426
7263,sec_3,2.9975
7264,sec_3,3.0075
7265,sec_3,3.0449
7266,sec_3,3.0624
7267,sec_3,3.0474
7268,sec_3,3.1278
7269,sec_3,3.1178
7270,sec_3,3.1455
7271,sec_3,3.1607
7272,sec_3,3.1684
7273,sec_3,3.113
7274,sec_3,3.113
7275,sec_3,3.0626
7276,sec_3,3.04
7277,sec_3,3.0224
7278,sec_3,2.9698
7279,sec_3,2.9697
7280,sec_3,2.9747
7281,sec_3,2.9772
12601,sec_3,2.9772
7282,sec_3,2.9496
7283,sec_3,2.9671
7284,sec_3,2.9721
7285,sec_3,2.9595
7286,sec_3,2.9421
7287,sec_3,2.8973
7288,sec_3,2.8849
7289,sec_3,2.8402
12601,sec_3,2.8402
7290,sec_3,2.8179
7291,sec_3,2.7584
7292,sec_3,2.7757
7293,sec_3,2.8004
7294,sec_3,2.8351
7295,sec_3,2.8301
7296,sec_3,2.8052
7297,sec_3,2.7729
7298,sec_3,2.7283
7299,sec_3,2.6814
7300,sec_3,2.7282
7301,sec_3,2.7181
7302,sec_3,2.6562
12601,sec_3,2.6562
7303,sec_3,2.7328
7304,sec_3,2.6758
7305,sec_3,2.6275
7306,sec_3,2.5857
12601,sec_3,2.5857
7307,sec_3,2.5196
7308,sec_3,2.4319
7309,sec_3,2.561
7310,sec_3,2.5954
7311,sec_3,2.6323
7312,sec_3,2.6101
7313,sec_3,2.6373
7314,sec_3,2.5953
7315,sec_3,2.5928
7316,sec_3,2.6051
7317,sec_3,2.615
7318,sec_3,2.6521
7319,sec_3,2.6944
12601,sec_3,2.6944
7320,sec_3,2.6497
7321,sec_3,2.6497
7322,sec_3,2.6199
7323,sec_3,2.6696
7324,sec_3,2.6497
7325,sec_3,2.6099
7326,sec_3,2.5661
7327,sec_3,2.5172
7328,sec_3,2.5807
7329,sec_3,2.6176
7330,sec_3,2.5954
7331,sec_3,2.5905
7332,sec_3,2.5512
7333,sec_3,2.5315
7334,sec_3,2.5535
7335,sec_3,2.5879
7336,sec_3,2.6076
7337,sec_3,2.5534
7338,sec_3,2.5656
12601,sec_3,2.5656
7339,sec_3,2.536
7340,sec_3,2.5434
7341,sec_3,2.5952
7342,sec_3,2.5506
7343,sec_3,2.558
7344,sec_3,2.5308
7345,sec_3,2.581
7346,sec_3,2.6205
7347,sec_3,2.6602
7348,sec_3,2.628
7349,sec_3,2.6256
7350,sec_3,2.5935
7351,sec_3,2.5368
7352,sec_3,2.5196
7353,sec_3,2.5294
7354,sec_3,2.4975
7355,sec_3,2.5221
7356,sec_3,2.5245
7357,sec_3,2.4876
7358,sec_3,2.5073
7359,sec_3,2.5171
7360,sec_3,2.4237
7361,sec_3,2.4359
7362,sec_3,2.3354
7363,sec_3,2.2866
7364,sec_3,2.3109
7365,sec_3,2.2597
7366,sec_3,2.2986
7367,sec_3,2.3132
7368,sec_3,2.4037
7369,sec_3,2.3744
7370,sec_3,2.421
7371,sec_3,2.4088
7372,sec_3,2.3942
7373,sec_3,2.4188
7374,sec_3,2.3992
7375,sec_3,2.3648
7376,sec_3,2.3993
7377,sec_3,2.4686
7378,sec_3,2.4588
7379,sec_3,2.4961
7380,sec_3,2.4962
7381,sec_3,2.4617
12601,sec_3,2.4617
7382,sec_3,2.4841
7383,sec_3,2.4569
7384,sec_3,2.4074
7385,sec_3,2.4248
7386,sec_3,2.3847
7387,sec_3,2.4116
7388,sec_3,2.3872
7389,sec_3,2.3945
7390,sec_3,2.441
7391,sec_3,2.4239
7392,sec_3,2.3603
7393,sec_3,2.353
7394,sec_3,2.3774
7395,sec_3,2.3359
7396,sec_3,2.3578
7397,sec_3,2.2846
7398,sec_3,2.2895
7399,sec_3,2.2505
7400,sec_3,2.2724
7401,sec_3,2.2722
7402,sec_3,2.3039
7403,sec_3,2.321
7404,sec_3,2.2721
7405,sec_3,2.2112
7406,sec_3,2.2134
12601,sec_3,2.2134
7407,sec_3,2.1551
7408,sec_3,2.1598
7409,sec_3,2.1153
7410,sec_3,2.0167
7411,sec_3,1.9544
7412,sec_3,2.019
7413,sec_3,2.0117
7414,sec_3,2.0021
7415,sec_3,1.9684
7416,sec_3,2.0332
7417,sec_3,2.0283
7418,sec_3,1.9922
7419,sec_3,1.9585
7420,sec_3,1.9463
7421,sec_3,1.9679
7422,sec_3,1.9318
7423,sec_3,1.8839
7424,sec_3,1.8933
7425,sec_3,1.9146
7426,sec_3,1.8714
7427,sec_3,1.845
7428,sec_3,1.9144
7429,sec_3,1.8807
7430,sec_3,1.875
7431,sec_3,1.8966
7432,sec_3,1.8463
7433,sec_3,1.8319
12601,sec_3,1.8319
7434,sec_3,1.9182
7435,sec_3,1.9399
7436,sec_3,1.9593
7437,sec_3,1.9303
7438,sec_3,2.0029
7439,sec_3,1.9836
7440,sec_3,1.957
7441,sec_3,1.974
7442,sec_3,1.9208
7443,sec_3,1.8822
7444,sec_3,1.9257
7445,sec_3,1.916
7446,sec_3,1.9475
7447,sec_3,1.916
7448,sec_3,1.9548
7449,sec_3,1.947
7450,sec_3,1.9397
7451,sec_3,1.9373
7452,sec_3,1.9133
7453,sec_3,1.7701
7454,sec_3,1.7367
7455,sec_3,1.6043
7456,sec_3,1.5972
7457,sec_3,1.6324
7458,sec_3,1.6182
7459,sec_3,1.6533
7460,sec_3,1.5636
7461,sec_3,1.6366
7462,sec_3,1.5352
7463,sec_3,1.4789
7464,sec_3,1.4878
7465,sec_3,1.551
7466,sec_3,1.4992
7467,sec_3,1.5343
7468,sec_3,1.5601
7469,sec_3,1.4797
7470,sec_3,1.4772
7471,sec_3,1.4302
7472,sec_3,1.43
7473,sec_3,1.451
7474,sec_3,1.4505
12601,sec_3,1.4505
7475,sec_3,1.3985
7476,sec_3,1.3962
7477,sec_3,1.5027
7478,sec_3,1.5076
7479,sec_3,1.5769
7480,sec_3,1.6706
7481,sec_3,1.6731
7482,sec_3,1.7046
7483,sec_3,1.8315
7484,sec_3,1.7804
7485,sec_3,1.7416
7486,sec_3,1.7539
7487,sec_3,1.7322
7488,sec_3,1.6695
7489,sec_3,1.6648
7490,sec_3,1.5876
7491,sec_3,1.6723
7492,sec_3,1.6336
7493,sec_3,1.6226
7494,sec_3,1.6131
7495,sec_3,1.5705
4750,sec_4,3.9141
4751,sec_4,3.7247
4752,sec_4,3.7019
4753,sec_4,3.6886
4754,sec_4,3.7929
4755,sec_4,3.7432
4756,sec_4,3.7432
4757,sec_4,3.6466
4758,sec_4,3.8525
4759,sec_4,3.7349
4760,sec_4,3.6484
4761,sec_4,3.5293
4762,sec_4,3.3205
4763,sec_4,3.0131
4764,sec_4,3.1974
4765,sec_4,3.3236
4766,sec_4,3.1078
4767,sec_4,2.9784
12601,sec_4,2.9778
4768,sec_4,2.92
4769,sec_4,2.7309
4770,sec_4,2.6724
4771,sec_4,2.6585
4772,sec_4,2.5513
4773,sec_4,2.7037
4774,sec_4,2.7378
4775,sec_4,2.6399
4776,sec_4,2.6824
4777,sec_4,2.6019
4778,sec_4,2.5705
4779,sec_4,2.5127
4780,sec_4,2.2558
4781,sec_4,2.1915
4782,sec_4,2.0788
4783,sec_4,2.1231
4784,sec_4,2.17
4785,sec_4,2.1729
4786,sec_4,2.182
12601,sec_4,2.1809
4787,sec_4,2.1318
4788,sec_4,2.0989
4789,sec_4,2.053
4790,sec_4,2.2123
12601,sec_4,2.2123
4791,sec_4,2.3688
4792,sec_4,2.4812
4793,sec_4,2.4454
4794,sec_4,2.4942
4795,sec_4,2.4398
4796,sec_4,2.39
4797,sec_4,2.3044
4798,sec_4,2.2924
4799,sec_4,2.1993
4800,sec_4,2.2055
4801,sec_4,2.3188
12601,sec_4,2.3184
4802,sec_4,2.3771
4803,sec_4,2.536
4804,sec_4,2.5922
4805,sec_4,2.6172
4806,sec_4,2.6411
4807,sec_4,2.5274
4808,sec_4,2.6665
4809,sec_4,2.8586
4810,sec_4,2.8403
4811,sec_4,2.7226
4812,sec_4,2.884
4813,sec_4,2.9353
4814,sec_4,2.912
4815,sec_4,2.9917
4816,sec_4,2.9844
4817,sec_4,2.8136
4818,sec_4,2.7537
4819,sec_4,2.7824
4820,sec_4,2.8894
12601,sec_4,2.8895
4821,sec_4,2.648
4822,sec_4,2.7554
4823,sec_4,2.8531
4824,sec_4,2.7879
4825,sec_4,2.7536
4826,sec_4,2.7951
4827,sec_4,2.9263
4828,sec_4,2.9908
4829,sec_4,3.0131
4830,sec_4,2.8624
4831,sec_4,2.8771
4832,sec_4,2.9745
4833,sec_4,2.8115
4834,sec_4,2.8717
4835,sec_4,2.8589
4836,sec_4,3.0044
4837,sec_4,2.9048
4838,sec_4,2.8535
4839,sec_4,2.8902
4840,sec_4,2.9529
4841,sec_4,3.0066
4842,sec_4,2.533
4843,sec_4,2.6023
4844,sec_4,2.6344
4845,sec_4,2.6523
4846,sec_4,2.701
4847,sec_4,2.7844
4848,sec_4,2.7389
4849,sec_4,2.7571
4850,sec_4,2.7117
4851,sec_4,2.6629
4852,sec_4,2.6539
4853,sec_4,2.7662
4854,sec_4,2.8853
4855,sec_4,2.9223
4856,sec_4,2.8965
4857,sec_4,2.8559
4858,sec_4,2.9207
12601,sec_4,2.9226
4859,sec_4,2.8579
4860,sec_4,2.7845
4861,sec_4,2.7644
4862,sec_4,2.8303
4863,sec_4,2.9451
4864,sec_4,2.8359
4865,sec_4,2.8969
4866,sec_4,2.9397
4867,sec_4,2.9193
4868,sec_4,2.9903
4869,sec_4,2.9083
4870,sec_4,3.0073
4871,sec_4,3.1073
4872,sec_4,3.1187
4873,sec_4,3.1533
4874,sec_4,3.1514
4875,sec_4,3.1592
4876,sec_4,3.1612
4877,sec_4,3.3341
4878,sec_4,3.2856
4879,sec_4,3.1654
4880,sec_4,3.1727
4881,sec_4,3.1195
4882,sec_4,3.0884
4883,sec_4,3.1341
4884,sec_4,3.23
4885,sec_4,3.243
4886,sec_4,3.1912
4887,sec_4,3.3644
4888,sec_4,3.4495
12601,sec_4,3.4496
4889,sec_4,3.5467
4890,sec_4,3.7381
4891,sec_4,3.6122
4892,sec_4,3.4594
4893,sec_4,3.6726
4894,sec_4,3.6127
4895,sec_4,3.5398
4896,sec_4,3.7099
4897,sec_4,3.8279
4898,sec_4,3.8736
4899,sec_4,3.8559
4900,sec_4,3.9455
4901,sec_4,3.8543
4902,sec_4,3.7916
4903,sec_4,3.7113
4904,sec_4,3.6588
4905,sec_4,3.6882
4906,sec_4,3.8277
4907,sec_4,3.7808
4908,sec_4,3.681
4909,sec_4,3.6208
4910,sec_4,3.6851
4911,sec_4,3.5398
4912,sec_4,3.5363
4913,sec_4,3.4768
4914,sec_4,3.5326
4915,sec_4,3.5365
4916,sec_4,3.4946
12601,sec_4,3.4985
4917,sec_4,3.5063
4918,sec_4,3.4544
4919,sec_4,3.3081
4920,sec_4,3.403
4921,sec_4,3.3026
4922,sec_4,3.35
4923,sec_4,3.4703
4924,sec_4,3.6038
4925,sec_4,3.5689
4926,sec_4,3.6433
4927,sec_4,3.6063
4928,sec_4,3.4824
4929,sec_4,3.5443
4930,sec_4,3.6555
4931,sec_4,3.6578
4932,sec_4,3.7189
4933,sec_4,3.6856
4934,sec_4,3.6582
4935,sec_4,3.6074
4936,sec_4,3.4796
4937,sec_4,3.6333
4938,sec_4,3.6845
4939,sec_4,3.7459
4940,sec_4,3.7501
4941,sec_4,3.8502
4942,sec_4,3.7765
4943,sec_4,3.6677
4944,sec_4,3.7172
4945,sec_4,3.595
4946,sec_4,3.5688
4947,sec_4,3.4684
4948,sec_4,3.5092
4949,sec_4,3.4517
4950,sec_4,3.4313
4951,sec_4,3.5649
4952,sec_4,3.4755
4953,sec_4,3.4348
4954,sec_4,3.4329
4955,sec_4,3.4531
4956,sec_4,3.4456
4957,sec_4,3.3975
4958,sec_4,3.3625
4959,sec_4,3.3056
4960,sec_4,3.344
4961,sec_4,3.4378
12601,sec_4,3.4415
4962,sec_4,3.4823
4963,sec_4,3.4711
4964,sec_4,3.3472
4965,sec_4,3.347
4966,sec_4,3.4208
4967,sec_4,3.4541
4968,sec_4,3.469
4969,sec_4,3.3836
4970,sec_4,3.4632
4971,sec_4,3.4799
4972,sec_4,3.4445
4973,sec_4,3.4184
4974,sec_4,3.3813
4975,sec_4,3.3184
4976,sec_4,3.2797
4977,sec_4,3.2906
4978,sec_4,3.3053
4979,sec_4,3.179
4980,sec_4,3.2188
4981,sec_4,3.2205
4982,sec_4,3.2552
4983,sec_4,3.182
4984,sec_4,3.2477
4985,sec_4,3.3802
4986,sec_4,3.3783
4987,sec_4,3.3468
4988,sec_4,3.4136
4989,sec_4,3.4565
4990,sec_4,3.4115
4991,sec_4,3.3891
4992,sec_4,3.3407
4993,sec_4,3.3853
4994,sec_4,3.4132
4995,sec_4,3.49
4996,sec_4,3.5542
4997,sec_4,3.4448
4998,sec_4,3.4148
4999,sec_4,3.4974
5000,sec_4,3.3828
5001,sec_4,3.4145
5002,sec_4,3.4652
5003,sec_4,3.5237
5004,sec_4,3.5236
5005,sec_4,3.4971
5006,sec_4,3.4857
5007,sec_4,3.4724
5008,sec_4,3.4831
5009,sec_4,3.4438
5010,sec_4,3.4177
5011,sec_4,3.3343
5012,sec_4,3.3232
5013,sec_4,3.3638
5014,sec_4,3.3361
5015,sec_4,3.3656
5016,sec_4,3.3489
5017,sec_4,3.3027
5018,sec_4,3.2695
12601,sec_4,3.2694
5019,sec_4,3.2051
5020,sec_4,3.1978
5021,sec_4,3.2822
5022,sec_4,3.3099
5023,sec_4,3.3842
5024,sec_4,3.4722
5025,sec_4,3.429
5026,sec_4,3.3804
5027,sec_4,3.4328
5028,sec_4,3.4967
5029,sec_4,3.5498
5030,sec_4,3.548
5031,sec_4,3.5861
5032,sec_4,3.5975
5033,sec_4,3.478
5034,sec_4,3.5368
5035,sec_4,3.6745
5036,sec_4,3.7538
5037,sec_4,3.7481
5038,sec_4,3.8029
12601,sec_4,3.803
5039,sec_4,3.8402
5040,sec_4,3.7972
5041,sec_4,3.7856
5042,sec_4,3.8368
12601,sec_4,3.835
5043,sec_4,3.8155
5044,sec_4,3.7608
5045,sec_4,3.8215
5046,sec_4,3.8235
5047,sec_4,3.8297
5048,sec_4,3.818
5049,sec_4,3.7108
5050,sec_4,3.7908
5051,sec_4,3.7382
5052,sec_4,3.6744
12601,sec_4,3.6745
5053,sec_4,3.6919
5054,sec_4,3.6474
5055,sec_4,3.5858
5056,sec_4,3.6071
5057,sec_4,3.6265
5058,sec_4,3.6188
5059,sec_4,3.6479
5060,sec_4,3.6344
5061,sec_4,3.5844
5062,sec_4,3.6501
5063,sec_4,3.6405
5064,sec_4,3.7047
5065,sec_4,3.6058
5066,sec_4,3.5654
5067,sec_4,3.5597
5068,sec_4,3.6448
5069,sec_4,3.6897
5070,sec_4,3.7155
5071,sec_4,3.6928
12601,sec_4,3.6909
5072,sec_4,3.6569
5073,sec_4,3.7307
5074,sec_4,3.8012
5075,sec_4,3.7726
5076,sec_4,3.7955
5077,sec_4,3.6834
5078,sec_4,3.6909
5079,sec_4,3.6324
5080,sec_4,3.6117
5081,sec_4,3.6079
5082,sec_4,3.6041
5083,sec_4,3.6173
5084,sec_4,3.6022
5085,sec_4,3.6796
5086,sec_4,3.7157
5087,sec_4,3.7005
5088,sec_4,3.7215
5089,sec_4,3.7272
5090,sec_4,3.7006
5091,sec_4,3.6949
5092,sec_4,3.6493
5093,sec_4,3.6361
5094,sec_4,3.6759
5095,sec_4,3.6892
5096,sec_4,3.6588
5097,sec_4,3.6854
5098,sec_4,3.8524
5099,sec_4,3.8777
5100,sec_4,3.8468
5101,sec_4,3.8643
5102,sec_4,3.8566
5103,sec_4,3.8257
5104,sec_4,3.8685
12601,sec_4,3.9446
5105,sec_4,3.9859
5106,sec_4,3.9505
5107,sec_4,3.8531
5108,sec_4,3.8901
5109,sec_4,3.8825
5110,sec_4,3.8417
5111,sec_4,3.8204
5112,sec_4,3.8593
5113,sec_4,3.8321
5114,sec_4,3.7626
5115,sec_4,3.7974
5116,sec_4,3.7993
5117,sec_4,3.7356
5118,sec_4,3.7723
5119,sec_4,3.8092
5120,sec_4,3.8054
5121,sec_4,3.6877
5122,sec_4,3.7628
5123,sec_4,3.7243
5124,sec_4,3.6532
5125,sec_4,3.682
5126,sec_4,3.5902
5127,sec_4,3.5388
5128,sec_4,3.3938
5129,sec_4,3.4255
5130,sec_4,3.5406
5131,sec_4,3.5235
5132,sec_4,3.571
5133,sec_4,3.5261
5134,sec_4,3.4534
5135,sec_4,3.4869
5136,sec_4,3.3462
5137,sec_4,3.3682
5138,sec_4,3.2126
5139,sec_4,3.2379
5140,sec_4,3.1942
5141,sec_4,3.1578
5142,sec_4,3.1886
5143,sec_4,3.3605
5144,sec_4,3.2922
12601,sec_4,3.2848
5145,sec_4,3.2591
5146,sec_4,3.34
5147,sec_4,3.3639
5148,sec_4,3.2023
5149,sec_4,3.1422
5150,sec_4,3.1857
5151,sec_4,3.1729
5152,sec_4,3.3193
5153,sec_4,3.2346
5154,sec_4,3.2529
5155,sec_4,3.3025
5156,sec_4,3.2601
5157,sec_4,3.1887
5158,sec_4,3.2195
5159,sec_4,3.2414
5160,sec_4,3.1664
5161,sec_4,3.119
5162,sec_4,3.1371
5163,sec_4,3.1078
5164,sec_4,3.021
5165,sec_4,2.9491
5166,sec_4,2.9311
5167,sec_4,2.947
5168,sec_4,2.977
12601,sec_4,2.9733
5169,sec_4,2.9302
5170,sec_4,2.9803
5171,sec_4,3.0306
5172,sec_4,3.052
5173,sec_4,3.0628
5174,sec_4,3.1208
5175,sec_4,3.0426
5176,sec_4,2.9937
5177,sec_4,2.9215
5178,sec_4,2.9537
5179,sec_4,2.9481
5180,sec_4,2.8782
5181,sec_4,2.9353
5182,sec_4,2.9943
5183,sec_4,2.9924
5184,sec_4,3.0485
5185,sec_4,2.985
5186,sec_4,2.9794
5187,sec_4,2.9052
5188,sec_4,2.9609
5189,sec_4,2.9085
5190,sec_4,2.9498
5191,sec_4,2.9011
5192,sec_4,2.8166
5193,sec_4,2.8289
5194,sec_4,2.7593
5195,sec_4,2.6814
5196,sec_4,2.7455
5197,sec_4,2.6716
5198,sec_4,2.5626
5199,sec_4,2.6321
5200,sec_4,2.6321
5201,sec_4,2.575
5202,sec_4,2.6106
5203,sec_4,2.5981
5204,sec_4,2.488
5205,sec_4,2.534
5206,sec_4,2.4755
5207,sec_4,2.6447
5208,sec_4,2.5285
5209,sec_4,2.4683
5210,sec_4,2.573
5211,sec_4,2.6231
5212,sec_4,2.697
12601,sec_4,2.7025
5213,sec_4,2.5944
5214,sec_4,2.6555
5215,sec_4,2.7588
5216,sec_4,2.7917
5217,sec_4,2.748
5218,sec_4,2.679
5219,sec_4,2.7207
5220,sec_4,2.7608
5221,sec_4,2.7372
5222,sec_4,2.7026
5223,sec_4,2.5727
5224,sec_4,2.5583
5225,sec_4,2.5511
5226,sec_4,2.605
5227,sec_4,2.5242
5228,sec_4,2.4653
5229,sec_4,2.5027
5230,sec_4,2.5098
5231,sec_4,2.5097
5232,sec_4,2.4758
5233,sec_4,2.4722
5234,sec_4,2.3976
5235,sec_4,2.3834
5236,sec_4,2.392
5237,sec_4,2.3919
5238,sec_4,2.4309
5239,sec_4,2.422
5240,sec_4,2.5076
5241,sec_4,2.5597
5242,sec_4,2.5075
5243,sec_4,2.4752
5244,sec_4,2.4788
5245,sec_4,2.5452
5246,sec_4,2.5541
5247,sec_4,2.5613
5248,sec_4,2.6393
5249,sec_4,2.7198
5250,sec_4,2.6576
5251,sec_4,2.5993
5252,sec_4,2.6229
5253,sec_4,2.5866
5254,sec_4,2.5702
5255,sec_4,2.489
5256,sec_4,2.5304
5257,sec_4,2.5502
5258,sec_4,2.6558
5259,sec_4,2.6286
5260,sec_4,2.6447
5261,sec_4,2.7871
5262,sec_4,2.9593
5263,sec_4,2.84
5264,sec_4,2.8766
5265,sec_4,2.895
5266,sec_4,2.8713
5267,sec_4,2.8019
5268,sec_4,2.7729
5269,sec_4,2.912
12601,sec_4,2.9085
5270,sec_4,2.8663
5271,sec_4,2.8205
5272,sec_4,2.7968
5273,sec_4,2.9642
5274,sec_4,2.9885
5275,sec_4,3.0055
5276,sec_4,2.9201
5277,sec_4,3.1257
5278,sec_4,3.2723
5279,sec_4,3.2037
5280,sec_4,3.319
5281,sec_4,3.275
5282,sec_4,3.4727
5283,sec_4,3.5318
5284,sec_4,3.4224
5285,sec_4,3.3279
5286,sec_4,3.3358
5287,sec_4,3.3031
5288,sec_4,3.3458
5289,sec_4,3.3892
12601,sec_4,3.3933
5290,sec_4,3.3294
5291,sec_4,3.4795
5292,sec_4,3.3489
5293,sec_4,3.3646
5294,sec_4,3.2935
5295,sec_4,3.3324
5296,sec_4,3.3287
5297,sec_4,3.4654
5298,sec_4,3.3932
5299,sec_4,3.3237
5300,sec_4,3.2832
5301,sec_4,3.3396
5302,sec_4,3.365
5303,sec_4,3.2972
5304,sec_4,3.3231
12601,sec_4,3.3291
5305,sec_4,3.3663
5306,sec_4,3.339
5307,sec_4,3.4488
5308,sec_4,3.4042
5309,sec_4,3.4044
5310,sec_4,3.3284
5311,sec_4,3.4146
5312,sec_4,3.3873
5313,sec_4,3.3214
5314,sec_4,3.3704
5315,sec_4,3.4394
5316,sec_4,3.4771
5317,sec_4,3.5488
5318,sec_4,3.6356
5319,sec_4,3.6299
5320,sec_4,3.7373
5321,sec_4,3.6465
5322,sec_4,3.6928
5323,sec_4,3.6288
5324,sec_4,3.6194
5325,sec_4,3.6044
5326,sec_4,3.6193
5327,sec_4,3.5725
5328,sec_4,3.5799
12601,sec_4,3.5874
5329,sec_4,3.4533
5330,sec_4,3.4848
5331,sec_4,3.4477
5332,sec_4,3.4125
5333,sec_4,3.4272
5334,sec_4,3.3921
5335,sec_4,3.4697
5336,sec_4,3.5554
5337,sec_4,3.49
5338,sec_4,3.5123
5339,sec_4,3.5477
5340,sec_4,3.4675
5341,sec_4,3.3584
5342,sec_4,3.4025
5343,sec_4,3.3563
5344,sec_4,3.303
5345,sec_4,3.17
5346,sec_4,3.255
5347,sec_4,3.2678
5348,sec_4,3.3282
5349,sec_4,3.3263
5350,sec_4,3.3501
5351,sec_4,3.4037
5352,sec_4,3.4388
5353,sec_4,3.4313
5354,sec_4,3.4872
5355,sec_4,3.4349
5356,sec_4,3.4703
5357,sec_4,3.4422
5358,sec_4,3.4179
5359,sec_4,3.4795
5360,sec_4,3.5452
5361,sec_4,3.5451
5362,sec_4,3.5772
5363,sec_4,3.5847
5364,sec_4,3.4904
5365,sec_4,3.4585
5366,sec_4,3.4979
5367,sec_4,3.4079
5368,sec_4,3.3743
5369,sec_4,3.3631
5370,sec_4,3.4077
5371,sec_4,3.3963
12601,sec_4,3.3907
5372,sec_4,3.3627
5373,sec_4,3.307
5374,sec_4,3.3552
5375,sec_4,3.3106
5376,sec_4,3.2863
5377,sec_4,3.2788
5378,sec_4,3.2473
5379,sec_4,3.2159
5380,sec_4,3.1499
5381,sec_4,3.1459
5382,sec_4,3.1604
5383,sec_4,3.2135
5384,sec_4,3.1593
5385,sec_4,3.2225
5386,sec_4,3.1709
5387,sec_4,3.147
5388,sec_4,3.1158
5389,sec_4,3.1801
5390,sec_4,3.1709
5391,sec_4,3.1451
5392,sec_4,3.1286
5393,sec_4,3.1139
5394,sec_4,3.1304
5395,sec_4,3.0572
5396,sec_4,3.0735
12601,sec_4,3.0735
5397,sec_4,3.0607
5398,sec_4,2.9408
5399,sec_4,3.0297
5400,sec_4,2.9859
5401,sec_4,2.995
5402,sec_4,2.9949
5403,sec_4,2.9387
5404,sec_4,2.9967
5405,sec_4,2.9693
5406,sec_4,2.9838
5407,sec_4,3.0972
5408,sec_4,2.9692
5409,sec_4,2.9274
5410,sec_4,2.9445
5411,sec_4,2.958
5412,sec_4,2.9835
5413,sec_4,2.9825
5414,sec_4,2.9116
5415,sec_4,2.8636
5416,sec_4,2.9305
5417,sec_4,3.0308
5418,sec_4,3.1118
5419,sec_4,3.16
5420,sec_4,3.1823
12601,sec_4,3.1823
5421,sec_4,3.121
5422,sec_4,3.108
5423,sec_4,3.1377
5424,sec_4,3.0268
5425,sec_4,2.9189
5426,sec_4,2.877
5427,sec_4,2.8824
5428,sec_4,2.9534
5429,sec_4,2.9058
5430,sec_4,2.9276
5431,sec_4,2.8802
5432,sec_4,2.9275
5433,sec_4,3.0136
5434,sec_4,2.9621
5435,sec_4,3.0006
5436,sec_4,2.9529
5437,sec_4,2.9803
5438,sec_4,2.9454
5439,sec_4,2.7961
5440,sec_4,2.7437
5441,sec_4,2.6114
