DATE,VALUE
1997-03-05,57.8500
1997-03-06,57.8500
1997-03-07,57.8000
1997-03-10,57.9000
1997-03-11,57.6500
1997-03-12,57.7300
1997-03-13,57.7500
1997-03-14,57.7200
1997-03-17,57.7800
1997-03-18,57.6700
1997-03-19,57.9000
1997-03-20,57.7200
1997-03-21,57.8400
1997-03-24,57.7400
1997-03-25,58.0200
1997-03-26,58.3500
1997-03-27,58.2000
1997-03-28,58.2500
1997-03-31,58.3600
1997-04-01,58.4500
1997-04-02,58.3000
1997-04-03,58.4000
1997-04-04,58.3200
1997-04-07,58.4500
1997-04-08,58.5000
1997-04-09,58.6500
1997-04-10,58.7500
1997-04-11,58.8300
1997-04-14,58.9000
1997-04-15,58.8600
1997-04-16,59.0000
1997-04-17,58.9200
1997-04-18,58.8600
1997-04-21,58.9000
1997-04-22,58.8200
1997-04-23,59.1000
1997-04-24,59.1600
1997-04-25,59.1600
1997-04-28,59.2800
1997-04-29,59.3000
1997-04-30,59.2500
1997-05-01,59.2500
1997-05-02,59.2700
1997-05-05,59.6800
1997-05-06,59.3400
1997-05-07,59.7000
1997-05-08,59.3300
1997-05-09,59.3500
1997-05-12,59.2100
1997-05-13,58.7200
1997-05-14,58.6500
1997-05-15,58.5000
1997-05-16,58.6000
1997-05-19,58.7000
1997-05-20,58.6000
1997-05-21,58.5200
1997-05-22,58.6000
1997-05-23,58.4700
1997-05-26,.
1997-05-27,58.5500
1997-05-28,58.3500
1997-05-29,58.3800
1997-05-30,58.3300
1997-06-02,58.4000
1997-06-03,58.7000
1997-06-04,58.6700
1997-06-05,58.7800
1997-06-06,58.5300
1997-06-09,58.7500
1997-06-10,58.6000
1997-06-11,58.4000
1997-06-12,58.3300
1997-06-13,58.8000
1997-06-16,58.4000
1997-06-17,58.3200
1997-06-18,58.3800
1997-06-19,58.7000
1997-06-20,58.4200
1997-06-23,58.4300
1997-06-24,58.5000
1997-06-25,58.5400
1997-06-26,58.4700
1997-06-27,58.4900
1997-06-30,58.5400
1997-07-01,58.4700
1997-07-02,58.5100
1997-07-03,58.5200
1997-07-04,.
1997-07-07,58.5200
1997-07-08,58.6500
1997-07-09,58.6200
1997-07-10,58.6200
1997-07-11,58.5800
1997-07-14,58.5700
1997-07-15,58.5700
1997-07-16,58.7400
1997-07-17,58.7000
1997-07-18,58.7000
1997-07-21,58.7100
1997-07-22,59.0000
1997-07-23,58.7400
1997-07-24,58.7000
1997-07-25,58.7200
1997-07-28,58.8700
1997-07-29,58.8300
1997-07-30,59.9200
1997-07-31,58.8500
1997-08-01,59.0800
1997-08-04,58.9000
1997-08-05,59.1000
1997-08-06,59.0000
1997-08-07,59.1000
1997-08-08,59.1500
1997-08-11,59.0000
1997-08-12,59.2000
1997-08-13,59.0300
1997-08-14,59.1000
1997-08-15,59.1000
1997-08-18,60.1000
1997-08-19,59.4000
1997-08-20,59.4000
1997-08-21,59.0000
1997-08-22,59.1000
1997-08-25,59.2000
1997-08-26,59.2000
1997-08-27,59.2500
1997-08-28,59.1500
1997-08-29,59.4000
1997-09-01,.
1997-09-02,60.4000
1997-09-03,59.8700
1997-09-04,59.4000
1997-09-05,59.6000
1997-09-08,59.5200
1997-09-09,59.5500
1997-09-10,59.7500
1997-09-11,59.7500
1997-09-12,59.8000
1997-09-15,59.7000
1997-09-16,59.6800
1997-09-17,59.7000
1997-09-18,59.6000
1997-09-19,59.6500
1997-09-22,59.6300
1997-09-23,59.7500
1997-09-24,59.7000
1997-09-25,59.6500
1997-09-26,59.6700
1997-09-29,59.8000
1997-09-30,59.8000
1997-10-01,59.8000
1997-10-02,59.9500
1997-10-03,60.0500
1997-10-06,59.9900
1997-10-07,59.9500
1997-10-08,59.7000
1997-10-09,59.4500
1997-10-10,59.4500
1997-10-13,.
1997-10-14,59.5500
1997-10-15,59.5500
1997-10-16,59.5000
1997-10-17,59.5000
1997-10-20,59.7500
1997-10-21,59.7500
1997-10-22,59.7000
1997-10-23,59.7500
1997-10-24,59.7500
1997-10-27,59.8000
1997-10-28,59.7000
1997-10-29,59.7500
1997-10-30,59.7200
1997-10-31,59.8000
1997-11-03,59.8800
1997-11-04,59.8600
1997-11-05,59.8900
1997-11-06,59.9800
1997-11-07,59.9500
1997-11-10,59.9500
1997-11-11,.
1997-11-12,59.9500
1997-11-13,59.9000
1997-11-14,59.8900
1997-11-17,59.8000
1997-11-18,59.9000
1997-11-19,59.9000
1997-11-20,60.6000
1997-11-21,60.1500
1997-11-24,60.3000
1997-11-25,60.4500
1997-11-26,61.2500
1997-11-27,.
1997-11-28,60.7800
1997-12-01,61.0000
1997-12-02,61.3500
1997-12-03,61.3000
1997-12-04,61.1300
1997-12-05,61.2000
1997-12-08,61.3000
1997-12-09,61.3800
1997-12-10,61.5000
1997-12-11,61.5000
1997-12-12,61.6500
1997-12-15,61.7000
1997-12-16,61.7500
1997-12-17,61.6500
1997-12-18,61.6000
1997-12-19,62.2500
1997-12-22,61.9000
1997-12-23,61.7500
1997-12-24,62.0000
1997-12-25,.
1997-12-26,61.8500
1997-12-29,61.7500
1997-12-30,61.7000
1997-12-31,61.8000
1998-01-01,.
1998-01-02,61.9100
1998-01-05,62.0000
1998-01-06,63.0000
1998-01-07,62.1000
1998-01-08,62.1000
1998-01-09,62.1000
1998-01-12,62.1000
1998-01-13,62.0000
1998-01-14,62.2500
1998-01-15,62.0500
1998-01-16,62.1500
1998-01-19,.
1998-01-20,62.1500
1998-01-21,62.2000
1998-01-22,62.5000
1998-01-23,62.6000
1998-01-26,62.2500
1998-01-27,62.6500
1998-01-28,62.5500
1998-01-29,62.5000
1998-01-30,62.4500
1998-02-02,62.2000
1998-02-03,62.9500
1998-02-04,62.3500
1998-02-05,62.6500
1998-02-06,62.3500
1998-02-09,62.8000
1998-02-10,62.8500
1998-02-11,62.6000
1998-02-12,62.3500
1998-02-13,62.2000
1998-02-16,.
1998-02-17,62.2000
1998-02-18,62.2000
1998-02-19,62.2000
1998-02-20,62.2000
1998-02-23,62.2500
1998-02-24,62.2000
1998-02-25,62.2500
1998-02-26,62.2000
1998-02-27,61.9000
1998-03-02,61.9850
1998-03-03,61.5500
1998-03-04,61.7500
1998-03-05,62.5000
1998-03-06,61.8000
1998-03-09,61.9000
1998-03-10,61.8000
1998-03-11,61.8000
1998-03-12,61.8000
1998-03-13,61.9000
1998-03-16,61.8000
1998-03-17,61.7500
1998-03-18,61.8500
1998-03-19,61.8500
1998-03-20,62.1000
1998-03-23,62.5000
1998-03-24,62.7000
1998-03-25,62.5000
1998-03-26,62.6000
1998-03-27,62.5000
1998-03-30,62.3000
1998-03-31,62.6000
1998-04-01,62.2500
1998-04-02,62.8000
1998-04-03,62.3700
1998-04-06,62.4500
1998-04-07,63.0000
1998-04-08,62.7000
1998-04-09,62.3500
1998-04-10,62.4500
1998-04-13,63.2000
1998-04-14,63.3000
1998-04-15,62.8000
1998-04-16,62.4500
1998-04-17,62.7000
1998-04-20,62.8500
1998-04-21,63.5000
1998-04-22,63.2000
1998-04-23,63.0000
1998-04-24,62.7000
1998-04-27,63.1500
1998-04-28,63.7500
1998-04-29,63.4000
1998-04-30,63.5000
1998-05-01,63.4500
1998-05-04,63.4500
1998-05-05,63.6900
1998-05-06,63.5000
1998-05-07,63.9500
1998-05-08,64.0500
1998-05-11,63.9200
1998-05-12,63.9500
1998-05-13,64.2000
1998-05-14,64.1800
1998-05-15,64.5000
1998-05-18,64.5500
1998-05-19,64.7200
1998-05-20,64.5500
1998-05-21,64.2500
1998-05-22,64.4000
1998-05-25,.
1998-05-26,64.8000
1998-05-27,64.7500
1998-05-28,64.9000
1998-05-29,65.4500
1998-06-01,64.5000
1998-06-02,64.5000
1998-06-03,64.7500
1998-06-04,65.0000
1998-06-05,64.8000
1998-06-08,64.9000
1998-06-09,65.7000
1998-06-10,65.0500
1998-06-11,65.6000
1998-06-12,65.4500
1998-06-15,65.3500
1998-06-16,65.3000
1998-06-17,65.0400
1998-06-18,65.2500
1998-06-19,65.4000
1998-06-22,65.0500
1998-06-23,65.0000
1998-06-24,64.9000
1998-06-25,65.5000
1998-06-26,65.6500
1998-06-29,65.1500
1998-06-30,65.4500
1998-07-01,65.4500
1998-07-02,65.9500
1998-07-03,65.9000
1998-07-06,65.7500
1998-07-07,65.7500
1998-07-08,66.2000
1998-07-09,66.2000
1998-07-10,65.6300
1998-07-13,65.9000
1998-07-14,65.6900
1998-07-15,66.3500
1998-07-16,66.0000
1998-07-17,65.6500
1998-07-20,65.7600
1998-07-21,66.0000
1998-07-22,66.4500
1998-07-23,66.4000
1998-07-24,65.5125
1998-07-27,65.9500
1998-07-28,65.9500
1998-07-29,65.6500
1998-07-30,65.6500
1998-07-31,66.1500
1998-08-03,66.3000
1998-08-04,66.5000
1998-08-05,66.7000
1998-08-06,64.5000
1998-08-07,67.4000
1998-08-10,67.6000
1998-08-11,66.5500
1998-08-12,66.6000
1998-08-13,66.3800
1998-08-14,66.2700
1998-08-17,67.1000
1998-08-18,67.0000
1998-08-19,66.2300
1998-08-20,66.7000
1998-08-21,67.0000
1998-08-24,66.8000
1998-08-25,66.8500
1998-08-26,66.3600
1998-08-27,67.2500
1998-08-28,66.4500
1998-08-31,66.9500
1998-09-01,66.4500
1998-09-02,66.3500
1998-09-03,66.5800
1998-09-04,66.9000
1998-09-07,.
1998-09-08,66.0000
1998-09-09,66.1800
1998-09-10,66.0500
1998-09-11,66.0000
1998-09-14,66.3500
1998-09-15,66.4000
1998-09-16,66.1200
1998-09-17,66.8000
1998-09-18,66.1500
1998-09-21,66.0900
1998-09-22,66.2500
1998-09-23,66.1400
1998-09-24,66.1800
1998-09-25,66.2100
1998-09-28,66.1500
1998-09-29,66.1100
1998-09-30,66.0000
1998-10-01,66.2500
1998-10-02,66.0500
1998-10-05,66.0000
1998-10-06,66.0000
1998-10-07,65.5000
1998-10-08,65.5000
1998-10-09,65.5700
1998-10-12,.
1998-10-13,65.8200
1998-10-14,66.0000
1998-10-15,66.3000
1998-10-16,66.3300
1998-10-19,66.9000
1998-10-20,66.3200
1998-10-21,66.4000
1998-10-22,66.6100
1998-10-23,66.6100
1998-10-26,66.9300
1998-10-27,66.9500
1998-10-28,67.0200
1998-10-29,67.0400
1998-10-30,67.1500
1998-11-02,67.1200
1998-11-03,67.1200
1998-11-04,67.2300
1998-11-05,67.4500
1998-11-06,67.2900
1998-11-09,67.4200
1998-11-10,67.5500
1998-11-11,.
1998-11-12,67.5400
1998-11-13,67.6600
1998-11-16,67.5900
1998-11-17,67.6000
1998-11-18,67.3000
1998-11-19,67.6300
1998-11-20,68.0000
1998-11-23,67.8000
1998-11-24,67.9200
1998-11-25,67.9200
1998-11-26,.
1998-11-27,67.9000
1998-11-30,67.9500
1998-12-01,67.9400
1998-12-02,68.0000
1998-12-03,68.0000
1998-12-04,68.1000
1998-12-07,68.0900
1998-12-08,67.7500
1998-12-09,67.8300
1998-12-10,68.0000
1998-12-11,68.0100
1998-12-14,68.1000
1998-12-15,67.7500
1998-12-16,68.1800
1998-12-17,68.3000
1998-12-18,68.2500
1998-12-21,68.1200
1998-12-22,68.2500
1998-12-23,68.2800
1998-12-24,68.3300
1998-12-25,.
1998-12-28,68.0000
1998-12-29,68.3900
1998-12-30,68.4500
1998-12-31,68.4600
1999-01-01,.
1999-01-04,68.4300
1999-01-05,68.4100
1999-01-06,68.4100
1999-01-07,68.5100
1999-01-08,68.4800
1999-01-11,68.5700
1999-01-12,68.6700
1999-01-13,68.6400
1999-01-14,68.2500
1999-01-15,68.5500
1999-01-18,.
1999-01-19,68.6000
1999-01-20,68.5800
1999-01-21,68.7500
1999-01-22,68.6900
1999-01-25,68.9000
1999-01-26,68.7400
1999-01-27,68.8000
1999-01-28,68.8800
1999-01-29,69.1000
1999-02-01,68.9300
1999-02-02,68.7100
1999-02-03,68.8000
1999-02-04,68.8000
1999-02-05,68.8300
1999-02-08,68.9700
1999-02-09,68.6000
1999-02-10,68.6000
1999-02-11,69.0000
1999-02-12,69.1200
1999-02-15,.
1999-02-16,69.0000
1999-02-17,69.2000
1999-02-18,69.2200
1999-02-19,69.3100
1999-02-22,69.3900
1999-02-23,69.2800
1999-02-24,69.4600
1999-02-25,69.5400
1999-02-26,69.5600
1999-03-01,69.5600
1999-03-02,69.6100
1999-03-03,69.6200
1999-03-04,69.6500
1999-03-05,69.9000
1999-03-08,69.9000
1999-03-09,69.7500
1999-03-10,69.7000
1999-03-11,69.7200
1999-03-12,69.6800
1999-03-15,69.5500
1999-03-16,69.6500
1999-03-17,69.3500
1999-03-18,69.5500
1999-03-19,69.4200
1999-03-22,69.5200
1999-03-23,69.5200
1999-03-24,69.4000
1999-03-25,69.4000
1999-03-26,69.3700
1999-03-29,69.3800
1999-03-30,69.4500
1999-03-31,69.4500
1999-04-01,69.5500
1999-04-02,69.5500
1999-04-05,69.5000
1999-04-06,69.5500
1999-04-07,69.3000
1999-04-08,69.2500
1999-04-09,69.3000
1999-04-12,69.4600
1999-04-13,69.4600
1999-04-14,69.4600
1999-04-15,69.6500
1999-04-16,69.7000
1999-04-19,69.5500
1999-04-20,69.7000
1999-04-21,69.6800
1999-04-22,69.6900
1999-04-23,69.7000
1999-04-26,69.9300
1999-04-27,69.8500
1999-04-28,69.8000
1999-04-29,69.6500
1999-04-30,69.6500
1999-05-03,69.6500
1999-05-04,69.7200
1999-05-05,69.8000
1999-05-06,69.8500
1999-05-07,69.8900
1999-05-10,70.1000
1999-05-11,70.3500
1999-05-12,70.5700
1999-05-13,70.7400
1999-05-14,70.9500
1999-05-17,70.9000
1999-05-18,71.2000
1999-05-19,71.3000
1999-05-20,71.2000
1999-05-21,70.8500
1999-05-24,71.1500
1999-05-25,70.8000
1999-05-26,70.7800
1999-05-27,70.9200
1999-05-28,70.9000
1999-05-31,.
1999-06-01,70.8500
1999-06-02,71.0000
1999-06-03,70.7500
1999-06-04,70.8500
1999-06-07,70.7100
1999-06-08,70.8700
1999-06-09,70.8300
1999-06-10,70.9100
1999-06-11,70.9000
1999-06-14,70.9900
1999-06-15,71.5000
1999-06-16,71.3000
1999-06-17,71.2500
1999-06-18,71.3000
1999-06-21,71.4000
1999-06-22,71.4500
1999-06-23,71.4800
1999-06-24,71.6500
1999-06-25,71.5800
1999-06-28,71.9000
1999-06-29,71.5900
1999-06-30,71.5900
1999-07-01,71.5300
1999-07-02,71.9000
1999-07-05,.
1999-07-06,71.9000
1999-07-07,71.8000
1999-07-08,71.8000
1999-07-09,71.9000
1999-07-12,71.9500
1999-07-13,71.9500
1999-07-14,72.1000
1999-07-15,72.1000
1999-07-16,71.6800
1999-07-19,71.8000
1999-07-20,71.8000
1999-07-21,71.9500
1999-07-22,71.9500
1999-07-23,72.0000
1999-07-26,72.0500
1999-07-27,72.0500
1999-07-28,72.0000
1999-07-29,72.0000
1999-07-30,71.9500
1999-08-02,71.8500
1999-08-03,71.8000
1999-08-04,71.7000
1999-08-05,71.6500
1999-08-06,71.6500
1999-08-09,.
1999-08-10,71.6500
1999-08-11,71.6500
1999-08-12,71.6500
1999-08-13,71.7200
1999-08-16,72.1000
1999-08-17,71.6900
1999-08-18,72.0500
1999-08-19,71.6600
1999-08-20,72.0000
1999-08-23,72.0500
1999-08-24,72.0500
1999-08-25,71.8000
1999-08-26,72.1500
1999-08-27,71.9000
1999-08-30,72.4000
1999-08-31,72.0500
1999-09-01,71.9500
1999-09-02,71.8000
1999-09-03,72.0000
1999-09-06,.
1999-09-07,71.8000
1999-09-08,71.8000
1999-09-09,71.8000
1999-09-10,72.2500
1999-09-13,71.8000
1999-09-14,71.8000
1999-09-15,71.8000
1999-09-16,71.8000
1999-09-17,71.8000
1999-09-20,71.9000
1999-09-21,71.8500
1999-09-22,72.2500
1999-09-23,72.2500
1999-09-24,72.1000
1999-09-27,72.0500
1999-09-28,72.1000
1999-09-29,72.1000
1999-09-30,71.7800
1999-10-01,71.9500
1999-10-04,71.3000
1999-10-05,71.7000
1999-10-06,71.4000
1999-10-07,71.7000
1999-10-08,71.6500
1999-10-11,.
1999-10-12,71.9000
1999-10-13,71.9000
1999-10-14,71.9500
1999-10-15,72.0500
1999-10-18,72.0500
1999-10-19,71.6900
1999-10-20,71.9500
1999-10-21,71.5800
1999-10-22,71.5200
1999-10-25,71.7500
1999-10-26,71.7500
1999-10-27,71.6500
1999-10-28,71.7000
1999-10-29,71.8000
1999-11-01,71.6500
1999-11-02,71.3000
1999-11-03,71.6500
1999-11-04,71.7500
1999-11-05,71.6300
1999-11-08,71.9500
1999-11-09,71.9000
1999-11-10,72.3000
1999-11-11,.
1999-11-12,72.3000
1999-11-15,72.4000
1999-11-16,72.4000
1999-11-17,71.7700
1999-11-18,72.2000
1999-11-19,72.2000
1999-11-22,72.2000
1999-11-23,72.2000
1999-11-24,72.2500
1999-11-25,.
1999-11-26,72.1000
1999-11-29,72.3000
1999-11-30,72.3500
1999-12-01,72.5000
1999-12-02,72.3000
1999-12-03,72.4500
1999-12-06,72.4500
1999-12-07,72.1100
1999-12-08,72.5000
1999-12-09,72.5000
1999-12-10,71.7000
1999-12-13,71.7500
1999-12-14,72.1000
1999-12-15,72.2000
1999-12-16,72.1500
1999-12-17,71.9500
1999-12-20,71.4500
1999-12-21,71.9000
1999-12-22,71.9000
1999-12-23,71.9000
1999-12-24,71.8000
1999-12-27,71.8000
1999-12-28,71.7500
1999-12-29,71.7500
1999-12-30,71.7500
1999-12-31,71.7500
2000-01-03,72.3000
2000-01-04,72.6500
2000-01-05,72.9500
2000-01-06,72.9500
2000-01-07,73.1500
2000-01-10,73.3000
2000-01-11,73.3500
2000-01-12,73.3500
2000-01-13,73.3500
2000-01-14,73.3500
2000-01-17,.
2000-01-18,72.8500
2000-01-19,73.2000
2000-01-20,72.9500
2000-01-21,73.3000
2000-01-24,72.9500
2000-01-25,73.4500
2000-01-26,73.4000
2000-01-27,73.4500
2000-01-28,73.0500
2000-01-31,73.5000
2000-02-01,73.5500
2000-02-02,73.2500
2000-02-03,73.5500
2000-02-04,73.5500
2000-02-07,73.5000
2000-02-08,73.6000
2000-02-09,73.6000
2000-02-10,72.8200
2000-02-11,73.6000
2000-02-14,73.6500
2000-02-15,73.7500
2000-02-16,73.4100
2000-02-17,73.6500
2000-02-18,73.3600
2000-02-21,.
2000-02-22,73.6000
2000-02-23,73.6000
2000-02-24,73.7500
2000-02-25,73.7500
2000-02-28,73.7500
2000-02-29,73.7500
2000-03-01,73.7500
2000-03-02,73.9000
2000-03-03,73.9000
2000-03-06,74.0000
2000-03-07,73.9000
2000-03-08,73.6500
2000-03-09,73.6500
2000-03-10,73.8000
2000-03-13,74.0500
2000-03-14,73.6200
2000-03-15,73.6200
2000-03-16,73.6400
2000-03-17,74.0000
2000-03-20,73.9000
2000-03-21,73.7500
2000-03-22,73.7000
2000-03-23,73.7500
2000-03-24,73.7400
2000-03-27,73.8500
2000-03-28,73.8500
2000-03-29,73.9000
2000-03-30,73.8500
2000-03-31,73.8500
2000-04-03,73.8500
2000-04-04,74.1800
2000-04-05,74.1500
2000-04-06,74.1800
2000-04-07,74.1500
2000-04-10,74.0500
2000-04-11,74.1000
2000-04-12,74.0500
2000-04-13,74.0500
2000-04-14,74.0400
2000-04-17,73.8000
2000-04-18,74.2500
2000-04-19,74.2500
2000-04-20,73.8500
2000-04-21,74.0000
2000-04-24,74.2000
2000-04-25,74.2000
2000-04-26,74.2000
2000-04-27,74.3500
2000-04-28,74.5500
2000-05-01,74.4000
2000-05-02,74.5500
2000-05-03,74.0500
2000-05-04,74.7000
2000-05-05,74.7000
2000-05-08,74.4000
2000-05-09,74.5000
2000-05-10,74.8000
2000-05-11,74.5500
2000-05-12,74.6000
2000-05-15,75.1000
2000-05-16,75.1500
2000-05-17,75.1000
2000-05-18,75.1500
2000-05-19,75.1500
2000-05-22,75.0500
2000-05-23,75.1000
2000-05-24,75.1000
2000-05-25,75.5000
2000-05-26,75.2500
2000-05-29,.
2000-05-30,75.4000
2000-05-31,74.7700
2000-06-01,75.3000
2000-06-02,75.2000
2000-06-05,75.3500
2000-06-06,75.2500
2000-06-07,75.2500
2000-06-08,75.4000
2000-06-09,75.2500
2000-06-12,75.2500
2000-06-13,75.2500
2000-06-14,75.1600
2000-06-15,75.2000
2000-06-16,75.2000
2000-06-19,75.1500
2000-06-20,78.2500
2000-06-21,78.7000
2000-06-22,78.8300
2000-06-23,78.9000
2000-06-26,78.9000
2000-06-27,79.0000
2000-06-28,79.0000
2000-06-29,79.2000
2000-06-30,79.2000
2000-07-03,79.2500
2000-07-04,.
2000-07-05,79.3500
2000-07-06,79.3500
2000-07-07,79.3500
2000-07-10,79.3500
2000-07-11,79.2500
2000-07-12,79.3000
2000-07-13,79.3000
2000-07-14,79.3000
2000-07-17,78.7500
2000-07-18,78.5800
2000-07-19,78.5000
2000-07-20,78.5200
2000-07-21,78.2500
2000-07-24,78.4400
2000-07-25,78.5900
2000-07-26,78.4000
2000-07-27,78.4000
2000-07-28,78.4000
2000-07-31,78.4000
2000-08-01,78.4500
2000-08-02,78.4300
2000-08-03,78.4600
2000-08-04,78.4600
2000-08-07,78.4600
2000-08-08,78.5300
2000-08-09,78.4000
2000-08-10,78.4000
2000-08-11,78.4000
2000-08-14,78.4000
2000-08-15,78.4500
2000-08-16,78.3500
2000-08-17,78.3400
2000-08-18,78.2000
2000-08-21,78.3000
2000-08-22,78.2800
2000-08-23,78.0600
2000-08-24,78.1000
2000-08-25,78.0100
2000-08-28,78.0100
2000-08-29,78.0100
2000-08-30,77.9000
2000-08-31,78.1000
2000-09-01,78.2000
2000-09-04,.
2000-09-05,78.2000
2000-09-06,78.3400
2000-09-07,78.3200
2000-09-08,78.2500
2000-09-11,78.3800
2000-09-12,78.3800
2000-09-13,78.3500
2000-09-14,78.4000
2000-09-15,78.5000
2000-09-18,78.7000
2000-09-19,78.7500
2000-09-20,78.9500
2000-09-21,79.4000
2000-09-22,79.3500
2000-09-25,79.2500
2000-09-26,79.3000
2000-09-27,79.2000
2000-09-28,79.2000
2000-09-29,79.2000
2000-10-02,79.2000
2000-10-03,79.2500
2000-10-04,79.4500
2000-10-05,79.1500
2000-10-06,79.2000
2000-10-09,.
2000-10-10,79.1000
2000-10-11,79.2000
2000-10-12,79.2500
2000-10-13,79.3500
2000-10-16,79.3500
2000-10-17,79.3500
2000-10-18,79.2500
2000-10-19,79.2500
2000-10-20,79.3500
2000-10-23,79.2500
2000-10-24,79.2500
2000-10-25,79.2000
2000-10-26,79.4000
2000-10-27,79.3500
2000-10-30,79.5000
2000-10-31,79.4600
2000-11-01,79.1000
2000-11-02,79.1500
2000-11-03,79.2000
2000-11-06,80.0600
2000-11-07,80.3800
2000-11-08,80.2000
2000-11-09,79.9000
2000-11-10,80.0000
2000-11-13,80.4000
2000-11-14,80.4000
2000-11-15,80.4000
2000-11-16,80.1000
2000-11-17,80.6000
2000-11-20,80.7000
2000-11-21,80.9000
2000-11-22,81.0000
2000-11-23,.
2000-11-24,81.0000
2000-11-27,81.0000
2000-11-28,81.1000
2000-11-29,81.2000
2000-11-30,81.2000
2000-12-01,81.1000
2000-12-04,81.1000
2000-12-05,81.1000
2000-12-06,81.2000
2000-12-07,81.2000
2000-12-08,81.1000
2000-12-11,82.1000
2000-12-12,82.1000
2000-12-13,82.2000
2000-12-14,82.2500
2000-12-15,82.3500
2000-12-18,82.3500
2000-12-19,82.7000
2000-12-20,82.8000
2000-12-21,82.7000
2000-12-22,82.2000
2000-12-25,.
2000-12-26,82.4000
2000-12-27,82.4500
2000-12-28,82.4500
2000-12-29,82.7500
2001-01-01,.
2001-01-02,82.6000
2001-01-03,82.7000
2001-01-04,82.7500
2001-01-05,83.1500
2001-01-08,82.9500
2001-01-09,82.9000
2001-01-10,83.0000
2001-01-11,83.4200
2001-01-12,85.0000
2001-01-15,.
2001-01-16,84.9900
2001-01-17,84.9900
2001-01-18,85.1000
2001-01-19,85.1000
2001-01-22,85.2000
2001-01-23,85.3500
2001-01-24,91.0000
2001-01-25,93.0000
2001-01-26,89.9000
2001-01-29,89.5000
2001-01-30,89.9000
2001-01-31,90.0000
2001-02-01,90.4000
2001-02-02,88.5000
2001-02-05,88.5000
2001-02-06,87.3000
2001-02-07,87.5000
2001-02-08,87.5000
2001-02-09,86.9000
2001-02-12,86.6000
2001-02-13,87.5000
2001-02-14,87.0000
2001-02-15,85.9000
2001-02-16,87.0000
2001-02-19,.
2001-02-20,85.4000
2001-02-21,85.5000
2001-02-22,87.0000
2001-02-23,87.0000
2001-02-26,86.0800
2001-02-27,87.0000
2001-02-28,87.0000
2001-03-01,87.0000
2001-03-02,87.0000
2001-03-05,87.0000
2001-03-06,85.1000
2001-03-07,85.3000
2001-03-08,85.4000
2001-03-09,84.4000
2001-03-12,84.5000
2001-03-13,84.6000
2001-03-14,85.1000
2001-03-15,85.5000
2001-03-16,85.5000
2001-03-19,85.5500
2001-03-20,85.5500
2001-03-21,85.7500
2001-03-22,85.7500
2001-03-23,85.6000
2001-03-26,85.7000
2001-03-27,86.1000
2001-03-28,86.4500
2001-03-29,86.6000
2001-03-30,86.6000
2001-04-02,86.6000
2001-04-03,87.5000
2001-04-04,88.1000
2001-04-05,88.1000
2001-04-06,88.1000
2001-04-09,88.0000
2001-04-10,87.6000
2001-04-11,88.0000
2001-04-12,87.7500
2001-04-13,87.7600
2001-04-16,87.3000
2001-04-17,87.5000
2001-04-18,87.7000
2001-04-19,87.8000
2001-04-20,88.2000
2001-04-23,88.4000
2001-04-24,88.9000
2001-04-25,88.9000
2001-04-26,89.4000
2001-04-27,90.0000
2001-04-30,90.7000
2001-05-01,90.7000
2001-05-02,93.0000
2001-05-03,92.9000
2001-05-04,90.6000
2001-05-07,90.4500
2001-05-08,90.4500
2001-05-09,90.0000
2001-05-10,89.9500
2001-05-11,89.9500
2001-05-14,90.0500
2001-05-15,90.4500
2001-05-16,90.4500
2001-05-17,90.6000
2001-05-18,90.6500
2001-05-21,90.6500
2001-05-22,90.6500
2001-05-23,90.6500
2001-05-24,90.8500
2001-05-25,90.9500
2001-05-28,.
2001-05-29,91.3500
2001-05-30,91.3500
2001-05-31,92.0000
2001-06-01,91.3500
2001-06-04,90.4500
2001-06-05,90.5000
2001-06-06,89.9500
2001-06-07,89.9000
2001-06-08,89.9000
2001-06-11,90.0500
2001-06-12,90.0000
2001-06-13,90.1000
2001-06-14,90.5000
2001-06-15,90.1000
2001-06-18,90.1000
2001-06-19,90.1000
2001-06-20,90.1000
2001-06-21,90.6500
2001-06-22,90.6000
2001-06-25,90.6000
2001-06-26,90.6500
2001-06-27,90.6500
2001-06-28,90.7500
2001-06-29,90.8000
2001-07-02,90.9500
2001-07-03,90.7500
2001-07-04,.
2001-07-05,90.7500
2001-07-06,90.3500
2001-07-09,90.2500
2001-07-10,90.2500
2001-07-11,90.2000
2001-07-12,90.3000
2001-07-13,90.3000
2001-07-16,90.3000
2001-07-17,90.3500
2001-07-18,90.3000
2001-07-19,90.3000
2001-07-20,90.3000
2001-07-23,90.3000
2001-07-24,90.3500
2001-07-25,90.2500
2001-07-26,90.0500
2001-07-27,90.0000
2001-07-30,90.0000
2001-07-31,90.0000
2001-08-01,90.0000
2001-08-02,90.2500
2001-08-03,89.9500
2001-08-06,90.0000
2001-08-07,90.0500
2001-08-08,90.0000
2001-08-09,90.0000
2001-08-10,90.0000
2001-08-13,90.0000
2001-08-14,89.9000
2001-08-15,90.0000
2001-08-16,90.0000
2001-08-17,90.0000
2001-08-20,89.9500
2001-08-21,89.9500
2001-08-22,89.9500
2001-08-23,89.9500
2001-08-24,89.9500
2001-08-27,89.9500
2001-08-28,90.0000
2001-08-29,90.0000
2001-08-30,90.0000
2001-08-31,90.0000
2001-09-03,.
2001-09-04,90.3500
